OBST ID;TYPE;COORD;LAT;LONG;HGT AGL (FT);ELEV MSL (FT);LGT COLOR;LGT TYPE;LGT INTST;LGT HR;MARKINGS;Area of coverage;Identification of the data originator;Data source identifier;Horizontal accuracy (m);Horizontal confidence level (%);Horizontal resolution (m);Horizontal extent;Horizontal reference system;Vertical accuracy (m);Vertical confidence level (%);Vertical resolution (m);Vertical reference system;Geometry type;Unit of measurement;Integrity;Date and time stamp
EFINOB 47755;Wind turbine;630057.945N 240742.577E;63.0160958333333;24.1284936111111;722;1218;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47756;Wind turbine;630059.347N 240827.325E;63.0164852777778;24.1409236111111;722;1264;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47757;Wind turbine;630104.903N 240902.007E;63.0180286111111;24.1505575;722;1251;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47777;Wind turbine;625926.915N 241711.453E;62.9908097222222;24.2865147222222;722;1354;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47778;Wind turbine;625931.6N 241445.126E;62.9921111111111;24.2458683333333;722;1388;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47780;Wind turbine;625938.061N 241614.251E;62.9939058333333;24.2706252777778;722;1350;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47781;Wind turbine;625939.107N 241654.747E;62.9941963888889;24.2818741666667;722;1344;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47783;Wind turbine;625951.852N 241510.294E;62.9977366666667;24.2528594444444;722;1357;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47784;Wind turbine;625953.462N 241603.282E;62.9981838888889;24.2675783333333;722;1357;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47785;Wind turbine;630000.863N 241702.855E;63.0002397222222;24.2841263888889;722;1326;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47786;Wind turbine;630018.468N 241549.812E;63.00513;24.2638366666667;722;1333;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47787;Wind turbine;630017.315N 241624.833E;63.0048097222222;24.2735647222222;722;1328;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47788;Wind turbine;630033.2N 241533.6E;63.0092222222222;24.2593333333333;722;1351;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47789;Wind turbine;630030.7N 241736.826E;63.0085277777778;24.2935627777778;722;1334;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47790;Wind turbine;630059.829N 241738.565E;63.0166191666667;24.2940458333333;722;1331;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47791;Wind turbine;630121.462N 241812.96E;63.0226283333333;24.3036;722;1335;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 47810;Wind turbine;665309.366N 275149.084E;66.885934979;27.86363433;837;1759;W;FLG;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47811;Wind turbine;665251.218N 275123.067E;66.880893847;27.85640757;837;1721;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47812;Wind turbine;665251.306N 275152.641E;66.880918322;27.86462258;837;1751;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47813;Wind turbine;665255.034N 275249.753E;66.88195401;27.88048696;837;1811;W;FLG;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47814;Wind turbine;665231.634N 275209.761E;66.8754538888889;27.8693780555556;837;1722;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47815;Wind turbine;665229.431N 275300.031E;66.874841989;27.88334198;837;1725;W;FLG;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47816;Wind turbine;665219.419N 275112.748E;66.872060943;27.85354125;837;1672;W;FLG;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47817;Wind turbine;665150.709N 275102.905E;66.86408583;27.85080693;837;1675;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47818;Wind turbine;665132.463N 275110.949E;66.859017593;27.85304141;837;1605;W;FLG;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47819;Wind turbine;665130.968N 275325.86E;66.858602273;27.89051667;837;1628;W;FLG;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47820;Wind turbine;665116.683N 275417.241E;66.854634076;27.90478921;837;1737;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47821;Wind turbine;665107.846N 275446.478E;66.85217954;27.91291052;837;1733;W;FLG;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47822;Wind turbine;665037.772N 275343.546E;66.84382564;27.89542934;837;1745;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47823;Wind turbine;665033.15N 275411.55E;66.842541599;27.90320826;837;1746;W;FLG;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47824;Wind turbine;665030.025N 275150.034E;66.841673702;27.86389843;837;1654;W;FLG;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47825;Wind turbine;665018.9N 275214.538E;66.838583458;27.87070497;837;1663;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47826;Wind turbine;665011.222N 275253.389E;66.836450435;27.88149696;837;1663;W;FLG;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;14.4.2023 0.00.00 +00:00
EFINOB 47848;Mast;633000.179N 230815.274E;63.5000497222222;23.1375761111111;489;676;R;FLG;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;9.7.2021 0.00.00 +00:00
EFINOB 48098;Wind turbine;622343.874N 213057.404E;62.3955205555556;21.5159455555556;821;1083;W;FLG;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48099;Wind turbine;622319.161N 213039.527E;62.3886558333333;21.5109797222222;821;1073;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48100;Wind turbine;622254.88N 213042.445E;62.3819111111111;21.5117902777778;821;1063;W;FLG;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48101;Wind turbine;622230.95N 213011.667E;62.3752638888889;21.5032408333333;821;1011;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48102;Wind turbine;622232.275N 212925.791E;62.3756319444444;21.4904975;821;985;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48103;Wind turbine;622211.162N 213038.878E;62.3697672222222;21.5107994444444;821;1018;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48104;Wind turbine;622207.908N 212939.622E;62.3688633333333;21.4943394444444;821;981;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48105;Wind turbine;622144.934N 212859.558E;62.3624816666667;21.4832105555556;821;985;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48107;Wind turbine;622123.038N 212810.873E;62.3563994444445;21.4696869444444;821;1001;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48108;Wind turbine;622141.709N 212751.594E;62.3615858333333;21.4643316666667;821;1027;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48109;Wind turbine;622103.308N 212726.269E;62.3509188888889;21.4572969444444;821;988;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48110;Wind turbine;622121.833N 212658.506E;62.3560647222222;21.449585;821;985;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48111;Wind turbine;622048.788N 212759.418E;62.3468855555556;21.466505;821;981;W;FLG;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48112;Wind turbine;622045.54N 212844.769E;62.3459833333333;21.4791025;821;968;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48113;Wind turbine;622111.52N 212915.611E;62.3532;21.4876697222222;821;968;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48114;Wind turbine;622136.007N 212944.021E;62.3600019444445;21.4955613888889;821;962;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48115;Wind turbine;622045.218N 212955.788E;62.3458938888889;21.49883;821;978;W;FLG;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48116;Wind turbine;622122.147N 213028.335E;62.3561519444445;21.5078708333333;821;981;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48117;Wind turbine;622146.147N 213038.79E;62.3628186111111;21.510775;821;981;W;FLG;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;21.3.2023 0.00.00 +00:00
EFINOB 48183;Mast;621816.116N 275550.717E;62.3044766666667;27.9307547222222;427;857;R;FLG;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;7.7.2021 0.00.00 +00:00
EFINOB 48202;Wind turbine;642157.585N 241349.81E;64.3659958333333;24.2305027777778;837;919;W;FLG;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;31.3.2023 0.00.00 +00:00
EFINOB 48203;Wind turbine;642152.065N 241424.501E;64.3644625;24.2401391666667;837;926;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;31.3.2023 0.00.00 +00:00
EFINOB 48503;Wind turbine;621309.322N 213546.442E;62.2192561111111;21.5962338888889;755;821;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48504;Wind turbine;621259.659N 213606.682E;62.2165719444444;21.6018561111111;755;828;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48505;Wind turbine;621230.92N 213558.636E;62.2085888888889;21.5996211111111;755;846;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48506;Wind turbine;621214.836N 213508.984E;62.204121;21.585829;755;841;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48507;Wind turbine;621204.604N 213542.907E;62.201279;21.595252;755;863;Unknown;NIL;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48508;Wind turbine;621201.84N 213250.809E;62.200511;21.547447;755;837;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48509;Wind turbine;621159.69N 213341.36E;62.199914;21.561489;755;845;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48510;Wind turbine;621143.051N 213546.615E;62.195292;21.596282;755;899;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48511;Wind turbine;621141.986N 213300.274E;62.194996;21.550076;755;841;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48512;Wind turbine;621121.566N 213506.119E;62.189324;21.585033;755;855;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48513;Wind turbine;621121.282N 213543.015E;62.189245;21.595282;755;883;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48514;Wind turbine;621125.469N 213227.582E;62.190408;21.540995;755;845;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48515;Wind turbine;621118.121N 213347.876E;62.188367;21.563299;755;845;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48516;Wind turbine;621112.649N 213423.524E;62.186847;21.573201;755;854;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48517;Wind turbine;621106.36N 213227.928E;62.1851;21.541091;755;845;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48518;Wind turbine;621051.006N 213332.227E;62.180835;21.558952;755;843;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48519;Wind turbine;621049.292N 213412.817E;62.180359;21.570227;755;854;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48520;Wind turbine;621034.18N 213525.224E;62.176161;21.59034;755;874;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48521;Wind turbine;621037.956N 213613.615E;62.17721;21.603782;755;870;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48522;Wind turbine;620957.197N 213539.574E;62.165888;21.594326;755;892;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48523;Wind turbine;621002.402N 213613.043E;62.167334;21.603623;755;873;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48524;Wind turbine;620947.52N 213502.58E;62.1632;21.58405;755;870;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48525;Wind turbine;620930.114N 213557.786E;62.158365;21.599385;755;904;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48526;Wind turbine;620937.544N 213635.456E;62.160429;21.609849;755;912;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48527;Wind turbine;620930.931N 213703.58E;62.158592;21.617661;755;924;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48528;Wind turbine;620914.998N 213624.656E;62.154166;21.606849;755;911;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48529;Wind turbine;620913.522N 213715.751E;62.153756;21.621042;755;920;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48530;Wind turbine;620858.042N 213644.302E;62.149456;21.612306;755;924;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48531;Wind turbine;620857.397N 213805.914E;62.149277;21.634976;755;933;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48532;Wind turbine;620838.681N 213649.55E;62.144078;21.613764;755;927;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48533;Wind turbine;620841.928N 213733.809E;62.14498;21.626058;755;960;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;30.11.2022 0.00.00 +00:00
EFINOB 48536;Wind turbine;650024.721N 251221.415E;65.0068669566111;25.205948745;516;525;R;FLG;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;1.3.2022 0.00.00 +00:00
EFINOB 48537;Wind turbine;650017.721N 251255.416E;65.0049225075833;25.2153933088889;493;502;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;11.5.2023 0.00.00 +00:00
EFINOB 48717;Wind turbine;640349.903N 235637.269E;64.0638619444444;23.9436858333333;739;876;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;4.11.2021 0.00.00 +00:00
EFINOB 48718;Wind turbine;640331.634N 240042.951E;64.0587872222222;24.0119308333333;739;914;R;F;NIL;H24;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;4.11.2021 0.00.00 +00:00
EFINOB 48905;Mast;651653.818N 260905.458E;65.2816161111111;26.1515161111111;493;883;R;FLG;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;26.5.2021 0.00.00 +00:00
EFINOB 48920;Wind turbine;635905.375N 252927.043E;63.9848263888889;25.4908452777778;811;1271;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;19.5.2021 0.00.00 +00:00
EFINOB 48921;Wind turbine;635837.695N 252949.052E;63.9771375;25.4969588888889;811;1298;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;19.5.2021 0.00.00 +00:00
EFINOB 48922;Wind turbine;635719.755N 252734.978E;63.9554875;25.4597161111111;811;1264;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;19.5.2021 0.00.00 +00:00
EFINOB 48923;Wind turbine;635725.704N 252925.051E;63.95714;25.4902919444444;811;1292;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;19.5.2021 0.00.00 +00:00
EFINOB 48924;Wind turbine;635707.523N 253030.164E;63.9520897222222;25.5083788888889;811;1296;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;19.5.2021 0.00.00 +00:00
EFINOB 48925;Wind turbine;635629.19N 253152.724E;63.9414416666667;25.5313122222222;811;1278;R;F;NIL;HN;Y;NIL;NIL;Traficom;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;NIL;POINT;ft/m;NIL;19.5.2021 0.00.00 +00:00
